loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,dtir1
cf,Joint,nopre,type2,p4,l1,nopc,b/c,336500,3.25,0.4509,0.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,,CIB,588,EXP,25-34,not_inst,99.55621302,north,direct,
cf,Male,nopre,type3,p4,l1,nopc,nob/c,156500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6420.0,EQUI,813,EXP,65-74,to_inst,,north,direct,
cf,Male,pre,type1,p4,l1,nopc,nob/c,596500,4.0,0.212,0.0,360.0,not_neg,not_int,not_lpsm,888000.0,sb,pr,home,1U,9600.0,EXP,552,CIB,35-44,not_inst,67.17342342,north,direct,41.0
ncf,Joint,pre,type1,p1,l1,nopc,nob/c,116500,5.75,1.4993,4196.0,324.0,neg_amm,not_int,not_lpsm,148000.0,sb,ir,home,1U,16080.0,EXP,725,EXP,55-64,to_inst,78.71621622,central,direct,23.0
cf,,nopre,type1,p3,l1,nopc,nob/c,216500,3.375,0.7446,6375.25,180.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,3900.0,CRIF,816,EXP,55-64,to_inst,70.29220779,south,direct,49.0
cf,Joint,,type1,p4,l1,nopc,nob/c,566500,,,,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,6840.0,CRIF,849,EXP,55-64,not_inst,77.81593407,south,direct,61.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,466500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,6480.0,EQUI,714,EXP,35-44,not_inst,,north,direct,
cf,Male,nopre,type1,p2,l1,nopc,nob/c,76500,4.875,1.078,2041.92,360.0,not_neg,not_int,not_lpsm,108000.0,sb,sr,home,1U,3180.0,CRIF,729,CIB,25-34,not_inst,70.83333333,south,direct,17.0
cf,Joint,,type1,p1,l1,nopc,nob/c,126500,,,,180.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,6180.0,CIB,796,EXP,55-64,to_inst,80.06329114,north,direct,6.0
cf,,nopre,type2,p3,l1,nopc,b/c,176500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5100.0,EQUI,688,EXP,55-64,to_inst,,south,direct,
cf,Female,pre,type2,p3,l1,nopc,b/c,106500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4680.0,EQUI,610,EXP,45-54,to_inst,,north,direct,
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,296500,4.75,0.2026,3006.25,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,6060.0,EXP,579,EXP,35-44,to_inst,87.72189349,central,direct,43.0
cf,,pre,type1,p4,l1,nopc,nob/c,406500,3.5,0.2739,1250.0,168.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,7740.0,EXP,544,EXP,65-74,to_inst,75.55762082,south,direct,38.0
cf,Female,pre,type2,p4,l1,nopc,b/c,196500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,711,EXP,55-64,to_inst,,north,direct,
cf,,nopre,type2,p1,l1,nopc,b/c,276500,,,,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,3600.0,EXP,683,EXP,25-34,not_inst,96.00694444,south,direct,7.0
cf,Male,pre,type1,p4,l1,nopc,nob/c,466500,3.625,-0.143,0.0,360.0,not_neg,not_int,not_lpsm,788000.0,sb,pr,home,1U,43200.0,EXP,514,EXP,25-34,not_inst,59.20050761,north,direct,20.0
cf,Female,nopre,type1,p3,l2,nopc,nob/c,176500,4.625,0.7036,4922.9,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,2520.0,EXP,663,CIB,35-44,to_inst,74.15966387,south,direct,42.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,366500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,6060.0,EQUI,815,EXP,65-74,to_inst,,south,direct,
cf,,nopre,type1,p3,l1,nopc,nob/c,136500,4.5,1.1075,3490.37,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,2160.0,EXP,862,CIB,45-54,to_inst,81.25,south,direct,33.0
cf,Male,nopre,type2,p1,l1,nopc,b/c,566500,3.375,0.5851,0.0,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,7620.0,EXP,613,CIB,25-34,not_inst,98.01038062,north,direct,50.0
cf,,nopre,type3,p4,l1,nopc,nob/c,356500,3.375,-0.3715,,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,,CIB,762,EXP,55-64,to_inst,99.58100559,south,direct,
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,446500,4.375,0.3078,0.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,6900.0,CIB,742,EXP,25-34,not_inst,81.47810219,north,direct,43.0
cf,,nopre,type2,p3,l1,nopc,b/c,146500,3.375,0.5788,1759.26,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,2820.0,EXP,643,EXP,>74,to_inst,87.20238095,south,direct,61.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,96500,4.875,0.6419,1732.94,288.0,neg_amm,not_int,not_lpsm,158000.0,sb,pr,home,1U,3120.0,CIB,827,CIB,55-64,to_inst,61.07594937,north,direct,29.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,506500,4.0,0.545,0.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,6540.0,EXP,877,CIB,35-44,not_inst,92.4270073,central,direct,44.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,346500,3.625,-0.0578,891.06,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,4080.0,CRIF,699,CIB,55-64,not_inst,79.10958904,north,direct,41.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,686500,3.75,0.014,1295.0,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,8940.0,CIB,736,CIB,35-44,not_inst,80.01165501,north,direct,31.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,96500,,,,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,2700.0,CIB,780,CIB,35-44,to_inst,75.390625,north,direct,44.0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,186500,3.99,0.417,5482.0,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,12720.0,CRIF,671,CIB,55-64,to_inst,81.79824561,north,direct,11.0
cf,,pre,type3,p4,l1,nopc,nob/c,226500,3.375,-0.442,1665.35,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,,EXP,799,EXP,>74,to_inst,81.47482014,south,direct,
cf,Female,nopre,type1,p3,l1,nopc,nob/c,236500,3.875,0.2716,4512.45,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,2520.0,CRIF,819,CIB,>74,to_inst,53.99543379,north,direct,39.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,536500,4.5,0.2658,935.0,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,6600.0,EXP,573,EXP,25-34,not_inst,94.45422535,north,direct,45.0
cf,Female,pre,type1,p3,l1,nopc,nob/c,296500,,,,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,3900.0,CRIF,787,CIB,65-74,to_inst,67.69406393,central,direct,54.0
cf,,nopre,type3,p4,l1,nopc,nob/c,456500,2.99,-0.622,8317.03,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,,CIB,741,EXP,45-54,to_inst,76.33779264,south,direct,
cf,,nopre,type2,p4,l1,nopc,b/c,76500,,,,360.0,not_neg,not_int,not_lpsm,58000.0,sb,pr,home,1U,1680.0,CRIF,712,CIB,65-74,to_inst,131.8965517,south,direct,43.0
cf,Joint,nopre,type2,p3,l1,nopc,b/c,106500,3.75,0.9605,2907.81,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,2760.0,CRIF,773,EXP,45-54,to_inst,39.73880597,south,direct,28.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,676500,4.5,0.5717,6777.8,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,15600.0,CIB,843,CIB,45-54,to_inst,78.84615385,south,direct,31.0
cf,,nopre,type1,p3,l2,nopc,nob/c,416500,,,,300.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,5520.0,EQUI,837,EXP,65-74,to_inst,,south,direct,
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,236500,,,,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,2940.0,CIB,656,EXP,65-74,to_inst,88.24626866,south,direct,44.0
cf,Female,pre,type1,p3,l1,nopc,nob/c,476500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,12240.0,EQUI,690,EXP,45-54,not_inst,,north,direct,
cf,Female,nopre,type2,p3,l1,nopc,b/c,86500,3.125,1.3036,2827.2,240.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,2040.0,CIB,738,CIB,45-54,to_inst,51.48809524,north,direct,58.0
cf,Female,nopre,type2,p3,l1,nopc,b/c,106500,3.625,0.9053,3199.66,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,1620.0,CIB,834,CIB,25-34,to_inst,77.17391304,central,direct,60.0
cf,,nopre,type1,p3,l1,nopc,nob/c,96500,3.99,1.3289,2850.04,240.0,not_neg,int_only,not_lpsm,168000.0,sb,pr,home,1U,6180.0,EXP,585,CIB,35-44,to_inst,57.44047619,south,direct,8.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,716500,3.625,-0.1467,0.0,360.0,not_neg,not_int,not_lpsm,928000.0,sb,pr,home,1U,20580.0,EXP,891,EXP,55-64,not_inst,77.20905172,south,direct,21.0
cf,,nopre,type3,p3,l1,nopc,nob/c,226500,3.625,0.1124,6177.05,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,5040.0,CIB,501,CIB,35-44,to_inst,95.16806723,south,direct,48.0
cf,Female,pre,type1,p3,l1,nopc,nob/c,336500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6000.0,EQUI,809,EXP,55-64,not_inst,,north,direct,
cf,Male,nopre,type1,p1,l1,nopc,nob/c,226500,4.375,0.2575,5424.06,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3660.0,EXP,650,CIB,25-34,to_inst,95.16806723,south,direct,36.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,136500,,,,360.0,neg_amm,not_int,not_lpsm,288000.0,sb,pr,home,1U,1860.0,CIB,526,EXP,45-54,not_inst,47.39583333,south,direct,11.0
cf,Joint,nopre,type2,p3,l1,nopc,b/c,286500,3.5,1.5941,7656.94,240.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,8400.0,CIB,855,EXP,45-54,to_inst,84.76331361,south,direct,35.0
cf,,pre,type1,p3,l1,nopc,nob/c,86500,3.99,1.3636,2720.0,180.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,5040.0,CIB,839,CIB,55-64,to_inst,51.48809524,south,direct,30.0
cf,Joint,nopre,type1,p1,l2,nopc,nob/c,456500,4.625,0.243,950.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,ir,home,1U,18120.0,CIB,602,EXP,45-54,not_inst,73.86731392,south,direct,19.0
cf,Joint,nopre,type1,p2,l1,nopc,nob/c,486500,4.75,0.1686,0.0,360.0,neg_amm,not_int,not_lpsm,1758000.0,sb,ir,home,1U,20160.0,EXP,795,EXP,45-54,not_inst,27.67349261,north,direct,49.0
cf,Joint,pre,type2,p3,l1,nopc,b/c,326500,3.49,0.5169,3949.11,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,8880.0,EXP,831,EXP,35-44,to_inst,86.37566138,north,direct,55.0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,586500,3.75,0.0141,0.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,9300.0,CRIF,711,EXP,35-44,not_inst,89.1337386,south,direct,23.0
cf,,nopre,type1,p1,l1,nopc,nob/c,456500,3.75,0.1512,499.5,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,4920.0,CRIF,898,CIB,45-54,not_inst,89.86220472,south,direct,47.0
cf,,nopre,type1,p4,l1,nopc,nob/c,156500,4.875,0.6415,2125.0,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,1920.0,CRIF,525,CIB,65-74,to_inst,99.05063291,south,direct,48.0
cf,Male,nopre,type3,p4,l1,nopc,nob/c,246500,3.99,0.2429,0.0,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,,EXP,604,CIB,45-54,to_inst,95.54263566,north,direct,
,,nopre,type2,p4,l1,nopc,b/c,246500,,,,360.0,neg_amm,not_int,not_lpsm,248000.0,sb,pr,home,1U,,EXP,611,CIB,35-44,to_inst,99.39516129,south,direct,
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,436500,,,,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,8640.0,EXP,519,EXP,55-64,not_inst,78.22580645,south,direct,37.0
cf,,pre,type1,p4,l1,nopc,nob/c,236500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8100.0,EQUI,584,EXP,35-44,to_inst,,south,direct,
cf,Male,pre,type1,p1,l1,nopc,nob/c,266500,4.5,1.3499,4608.63,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,6000.0,EXP,876,CIB,55-64,to_inst,95.86330935,north,direct,40.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,516500,,,,360.0,not_neg,int_only,not_lpsm,638000.0,sb,ir,home,1U,7620.0,CIB,658,EXP,25-34,to_inst,80.95611285,south,direct,47.0
cf,Male,nopre,type3,p1,l1,nopc,nob/c,86500,4.25,0.3252,2432.0,360.0,not_neg,not_int,not_lpsm,88000.0,sb,pr,home,1U,2100.0,CRIF,762,CIB,25-34,to_inst,98.29545455,north,direct,5.0
cf,Male,pre,type1,p4,l1,nopc,nob/c,486500,3.99,0.2624,0.0,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,5820.0,CIB,748,CIB,35-44,not_inst,93.91891892,north,direct,48.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,436500,4.75,1.1553,5152.45,360.0,not_neg,not_int,not_lpsm,588000.0,sb,ir,home,1U,16080.0,CRIF,545,EXP,55-64,to_inst,74.23469388,north,direct,38.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,446500,4.5,0.4603,2351.83,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,9300.0,CRIF,574,EXP,55-64,to_inst,78.60915493,south,direct,32.0
cf,,nopre,type1,p4,l1,nopc,nob/c,276500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,8940.0,EQUI,833,EXP,25-34,to_inst,,south,direct,
cf,Joint,nopre,type2,p1,l1,nopc,b/c,266500,4.125,1.2548,0.0,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,4800.0,CRIF,647,EXP,35-44,not_inst,99.44029851,north,direct,43.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,596500,3.99,0.342,0.0,360.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,7980.0,CIB,841,CIB,45-54,not_inst,59.76953908,south,direct,43.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,326500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3720.0,EQUI,642,EXP,65-74,to_inst,,south,direct,
cf,Male,nopre,type1,p4,l1,nopc,nob/c,336500,3.0,-0.376,55.86,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,6660.0,EXP,816,EXP,65-74,to_inst,58.21799308,north,direct,38.0
cf,Male,pre,type1,p4,l1,nopc,nob/c,96500,,,,132.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1860.0,EQUI,726,EXP,55-64,to_inst,,north,direct,
cf,,pre,type1,p3,l1,nopc,nob/c,316500,4.375,1.4611,4018.82,240.0,not_neg,not_int,not_lpsm,688000.0,sb,ir,home,1U,8700.0,CIB,668,CIB,25-34,to_inst,46.00290698,south,direct,38.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,566500,5.125,0.8683,2897.88,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,6720.0,EXP,708,CIB,35-44,not_inst,90.20700637,north,direct,46.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,276500,3.5,-0.0348,1524.44,360.0,neg_amm,int_only,not_lpsm,428000.0,sb,pr,home,1U,6540.0,EXP,605,EXP,55-64,not_inst,64.60280374,north,direct,22.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,216500,,,,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,2760.0,CIB,827,EXP,65-74,to_inst,80.78358209,central,direct,41.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,306500,4.05,0.062,220.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,5400.0,CRIF,853,CIB,45-54,to_inst,64.12133891,north,direct,37.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,726500,4.75,0.302,0.0,360.0,not_neg,not_int,not_lpsm,938000.0,sb,pr,home,1U,10200.0,CIB,828,CIB,35-44,not_inst,77.45202559,south,direct,37.0
cf,Joint,nopre,type1,p4,l2,nopc,nob/c,596500,4.125,0.3954,4828.88,360.0,not_neg,not_int,not_lpsm,938000.0,sb,pr,home,1U,13140.0,CRIF,686,EXP,35-44,not_inst,63.59275053,south,direct,47.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,586500,3.875,0.1192,30.39,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,6660.0,EXP,646,CIB,45-54,not_inst,64.59251101,north,direct,43.0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,396500,5.0,1.562,11591.0,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,8520.0,CRIF,769,CIB,45-54,not_inst,94.85645933,north,direct,39.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,306500,,,,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,5580.0,CIB,819,EXP,65-74,to_inst,81.08465608,central,direct,33.0
ncf,Male,nopre,type1,p3,l1,nopc,nob/c,86500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1860.0,EQUI,833,EXP,>74,to_inst,,north,direct,
cf,Female,nopre,type2,p3,l1,nopc,b/c,116500,,,,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,1920.0,CRIF,528,CIB,55-64,to_inst,73.73417722,central,direct,52.0
cf,,pre,type1,p3,l1,nopc,nob/c,416500,4.125,0.3293,0.0,360.0,not_neg,not_int,not_lpsm,1328000.0,sb,pr,home,1U,8160.0,EXP,605,CIB,55-64,to_inst,31.36295181,south,direct,46.0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,336500,4.125,0.457,0.0,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,4080.0,CIB,827,CIB,45-54,not_inst,48.20916905,south,direct,38.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,646500,,,,360.0,not_neg,not_int,not_lpsm,1158000.0,sb,pr,home,1U,6900.0,EXP,510,CIB,65-74,to_inst,55.82901554,north,direct,46.0
cf,,nopre,type1,p3,l1,nopc,nob/c,186500,3.375,0.6221,4676.56,180.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,5940.0,CRIF,512,CIB,55-64,to_inst,67.08633094,south,direct,40.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,486500,3.375,-0.2044,6582.0,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,11580.0,EXP,864,CIB,35-44,not_inst,90.42750929,north,direct,46.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,366500,3.75,0.1988,8100.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,6840.0,EXP,580,CIB,35-44,not_inst,75.10245902,north,direct,44.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,156500,4.125,1.2665,3168.75,180.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,4800.0,CRIF,871,CIB,55-64,to_inst,65.75630252,south,direct,43.0
cf,,nopre,type1,p2,l1,nopc,nob/c,86500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1740.0,EQUI,661,EXP,55-64,to_inst,,south,direct,
cf,Female,nopre,type1,p4,l1,nopc,nob/c,116500,,,,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,1320.0,CRIF,595,CIB,65-74,to_inst,65.4494382,north,direct,53.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,156500,3.75,0.2667,4326.88,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,4380.0,CRIF,581,EXP,55-64,to_inst,46.30177515,north,direct,32.0
cf,,nopre,type1,p3,l1,nopc,nob/c,126500,4.5,1.2765,4350.0,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,3960.0,CIB,842,CIB,55-64,to_inst,67.28723404,south,direct,22.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,256500,4.25,0.82,3800.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,4020.0,CIB,869,CIB,55-64,to_inst,75.88757396,south,direct,30.0
ncf,,pre,type3,p3,l1,nopc,nob/c,616500,3.5,-0.218,5220.84,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,6960.0,CRIF,839,EXP,35-44,to_inst,95.13888889,south,direct,53.0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,606500,3.99,0.505,944.28,360.0,not_neg,not_int,lpsm,698000.0,sb,pr,home,1U,8700.0,CRIF,571,CIB,35-44,not_inst,86.89111748,north,direct,39.0
cf,,nopre,type1,p4,l1,nopc,nob/c,206500,2.875,0.147,5947.78,180.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,7560.0,EXP,629,EXP,45-54,to_inst,57.68156425,south,direct,30.0
cf,Joint,,type1,p1,l1,nopc,nob/c,166500,4.875,0.6336,1630.0,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,4920.0,CIB,704,EXP,25-34,to_inst,84.09090909,north,direct,36.0
cf,,nopre,type1,p4,l1,nopc,nob/c,266500,3.5,0.4059,2253.13,180.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,10620.0,CRIF,831,EXP,55-64,to_inst,26.70340681,south,direct,24.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,576500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6180.0,EQUI,811,EXP,>74,not_inst,,north,direct,
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,146500,4.5,0.35,4259.73,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3960.0,CIB,660,EXP,45-54,to_inst,70.43269231,south,direct,32.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,256500,3.875,1.0065,5659.91,252.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,6960.0,CIB,516,EXP,35-44,to_inst,59.92990654,north,direct,29.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,446500,3.625,-0.1594,0.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,6480.0,CIB,853,EXP,65-74,not_inst,72.24919094,north,direct,33.0
cf,Male,nopre,type1,p4,l2,nopc,nob/c,266500,3.125,0.1483,2389.32,180.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,7380.0,CRIF,805,CIB,25-34,to_inst,56.94444444,north,direct,21.0
cf,Male,pre,type1,p1,l1,nopc,nob/c,306500,3.75,0.4304,4280.5,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,4740.0,CIB,825,CIB,45-54,to_inst,96.3836478,north,direct,36.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,506500,3.075,-0.5498,0.0,360.0,not_neg,not_int,not_lpsm,1158000.0,sb,pr,home,1U,9300.0,EXP,547,EXP,55-64,to_inst,43.73920553,north,direct,39.0
cf,,nopre,type1,p4,l1,nopc,nob/c,616500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,17040.0,EQUI,610,EXP,25-34,to_inst,,south,direct,
cf,Male,nopre,type3,p4,l1,nopc,nob/c,346500,3.875,0.1392,0.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,,CRIF,897,CIB,35-44,to_inst,75.65502183,north,direct,
cf,Male,nopre,type1,p3,l1,nopc,nob/c,196500,4.25,0.7074,3768.0,180.0,not_neg,int_only,not_lpsm,258000.0,sb,pr,home,1U,6840.0,CRIF,886,CIB,45-54,to_inst,76.1627907,north,direct,28.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,246500,3.99,0.69,7250.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,3240.0,CIB,593,EXP,55-64,to_inst,44.98175182,south,direct,33.0
cf,,nopre,type1,p3,l1,nopc,nob/c,186500,,,,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,5520.0,EXP,594,EXP,45-54,to_inst,85.55045872,south,direct,39.0
cf,Female,nopre,type2,p3,l1,nopc,b/c,256500,3.75,1.5877,3243.28,240.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,5460.0,CRIF,728,CIB,35-44,to_inst,83.27922078,north,direct,46.0
cf,,pre,type1,p2,l1,nopc,nob/c,156500,4.75,0.4816,2495.31,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,3060.0,CRIF,520,CIB,45-54,to_inst,58.39552239,south,direct,43.0
cf,Female,pre,type3,p3,l1,nopc,nob/c,36500,3.625,1.2741,1896.2,180.0,not_neg,not_int,not_lpsm,108000.0,sb,pr,home,1U,1800.0,CIB,853,CIB,>74,to_inst,33.7962963,north,direct,35.0
cf,,nopre,type1,p1,l1,nopc,nob/c,436500,3.625,0.0308,2667.4,360.0,not_neg,not_int,not_lpsm,868000.0,sb,pr,home,1U,6780.0,CIB,858,CIB,55-64,not_inst,50.28801843,north,direct,33.0
,Male,nopre,type1,p3,l1,nopc,nob/c,136500,,,,324.0,neg_amm,not_int,not_lpsm,,sb,ir,home,1U,1800.0,EQUI,541,EXP,<25,not_inst,,north,direct,
cf,,pre,type1,p3,l1,nopc,nob/c,166500,,,,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,1560.0,CRIF,862,CIB,55-64,to_inst,40.80882353,south,direct,48.0
cf,,nopre,type1,p4,l1,nopc,nob/c,336500,4.375,0.3519,1150.0,180.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,10140.0,CRIF,882,EXP,45-54,to_inst,64.96138996,south,direct,25.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,186500,4.25,1.4617,4835.0,180.0,not_neg,not_int,not_lpsm,248000.0,sb,ir,home,1U,14880.0,CRIF,514,EXP,35-44,to_inst,75.2016129,north,direct,36.0
