loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,Region,Security_Type,Status
cf,Male,nopre,type1,p3,l2,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5340.0,CRIF,582,CIB,45-54,not_inst,north,direct,1
cf,Male,nopre,type1,p1,l2,nopc,nob/c,266500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6000.0,EXP,610,CIB,35-44,not_inst,north,direct,0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,126500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2400.0,EXP,889,EXP,55-64,not_inst,north,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,136500,180.0,not_neg,not_int,not_lpsm,sb,sr,home,1U,9480.0,CIB,870,EXP,55-64,to_inst,north,direct,0
cf,Male,pre,type1,p4,l1,nopc,nob/c,536500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10800.0,CRIF,596,CIB,35-44,not_inst,south,direct,0
ncf,Male,pre,type2,p1,l1,nopc,b/c,156500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2760.0,CIB,884,EXP,25-34,to_inst,north,direct,0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,306500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8160.0,CRIF,713,EXP,55-64,not_inst,north,direct,0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,356500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8760.0,EXP,540,CIB,55-64,to_inst,north,direct,0
,,nopre,type1,p4,l1,nopc,nob/c,676500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10080.0,CRIF,741,CIB,35-44,not_inst,south,direct,0
cf,Male,pre,type1,p1,l1,nopc,nob/c,246500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4980.0,CIB,889,CIB,55-64,to_inst,north,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,386500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,7680.0,CRIF,756,EXP,35-44,to_inst,south,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,11580.0,CRIF,514,EXP,55-64,not_inst,north,direct,0
cf,,nopre,type1,p3,l1,nopc,nob/c,196500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4080.0,EXP,698,CIB,35-44,to_inst,south,direct,0
cf,Male,pre,type2,p1,l1,nopc,b/c,436500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6060.0,CRIF,600,CIB,35-44,to_inst,north-east,direct,0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,176500,324.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2400.0,CIB,884,EXP,>74,to_inst,north,direct,0
cf,,nopre,type1,p1,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3300.0,EXP,566,CIB,35-44,to_inst,south,direct,0
cf,Joint,nopre,type3,p3,l1,nopc,nob/c,446500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3720.0,EQUI,719,EXP,65-74,not_inst,south,direct,1
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5220.0,CRIF,889,EXP,55-64,not_inst,north,direct,0
cf,,nopre,type1,p4,l1,nopc,nob/c,146500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3900.0,EXP,509,CIB,55-64,to_inst,south,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,146500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3060.0,EQUI,829,EXP,55-64,to_inst,north,direct,1
cf,,pre,type1,p3,l1,nopc,nob/c,336500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7800.0,EXP,728,CIB,65-74,to_inst,south,direct,0
cf,Joint,pre,type1,p4,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9180.0,CRIF,821,EXP,45-54,to_inst,north,direct,0
cf,,nopre,type1,p2,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4800.0,EQUI,694,EXP,55-64,to_inst,south,direct,1
cf,Female,nopre,type1,p3,l1,nopc,nob/c,186500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,3480.0,CRIF,574,CIB,55-64,to_inst,north,direct,0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,356500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8400.0,CRIF,818,CIB,35-44,not_inst,south,direct,0
cf,Joint,pre,type1,p1,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1860.0,EXP,634,EXP,55-64,to_inst,north,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,656500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8160.0,EXP,845,EXP,35-44,not_inst,north,direct,0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,336500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,6900.0,CRIF,533,EXP,55-64,to_inst,north,direct,0
cf,Female,pre,type1,p4,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4440.0,CIB,876,CIB,45-54,to_inst,north,direct,1
cf,Male,nopre,type1,p1,l1,nopc,nob/c,416500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7860.0,EQUI,587,EXP,25-34,not_inst,north,direct,1
cf,Joint,nopre,type3,p4,l1,nopc,nob/c,676500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,,CIB,763,EXP,45-54,not_inst,north,direct,0
cf,,nopre,type1,p3,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2400.0,EQUI,680,EXP,65-74,to_inst,south,direct,1
cf,Male,nopre,type1,p4,l1,nopc,nob/c,646500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8520.0,CIB,546,CIB,35-44,not_inst,north,direct,0
cf,Joint,nopre,type1,p2,l1,nopc,nob/c,126500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,3660.0,CRIF,862,EXP,55-64,to_inst,south,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,326500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5820.0,CIB,873,CIB,35-44,not_inst,north,direct,1
cf,,nopre,type1,p4,l1,nopc,nob/c,436500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8700.0,CRIF,842,CIB,25-34,to_inst,south,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,356500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5760.0,EXP,835,CIB,65-74,to_inst,south,direct,0
cf,Male,nopre,type2,p3,l1,nopc,b/c,166500,180.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,4200.0,EQUI,840,EXP,45-54,to_inst,north,direct,1
cf,Male,nopre,type1,p3,l1,nopc,nob/c,176500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1620.0,CIB,556,CIB,65-74,to_inst,north,direct,0
ncf,,nopre,type1,p3,l1,nopc,nob/c,396500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7200.0,CRIF,745,CIB,55-64,to_inst,south,direct,0
cf,,nopre,type1,p3,l1,nopc,nob/c,166500,336.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4020.0,CIB,805,CIB,65-74,to_inst,south,direct,0
cf,,pre,type1,p1,l1,nopc,nob/c,596500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,12000.0,CIB,742,CIB,45-54,to_inst,south,direct,0
cf,Joint,nopre,type3,p3,l1,nopc,nob/c,596500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5100.0,CIB,874,EXP,65-74,not_inst,north,direct,0
cf,Female,pre,type1,p1,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6120.0,CIB,643,CIB,55-64,to_inst,north,direct,0
cf,Female,nopre,type1,p2,l1,nopc,nob/c,146500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,4U,2820.0,EXP,727,CIB,55-64,to_inst,central,direct,0
cf,Female,nopre,type1,p2,l1,nopc,nob/c,176500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,2820.0,CRIF,765,EXP,35-44,to_inst,south,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,76500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1500.0,CIB,829,CIB,>74,to_inst,north,direct,1
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6540.0,EXP,879,EXP,65-74,to_inst,south,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,446500,360.0,neg_amm,int_only,not_lpsm,sb,pr,home,1U,10020.0,CIB,796,CIB,45-54,not_inst,north,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,206500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,1980.0,EXP,756,CIB,55-64,to_inst,north,direct,1
cf,,nopre,type1,p1,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,4620.0,EXP,787,CIB,45-54,to_inst,south,direct,1
cf,Male,nopre,type1,p4,l1,nopc,nob/c,456500,300.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,7560.0,EQUI,891,EXP,45-54,not_inst,north,direct,1
cf,Male,nopre,type2,p3,l1,nopc,b/c,136500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2520.0,CIB,805,CIB,35-44,to_inst,north,direct,0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,226500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,3000.0,EQUI,864,EXP,35-44,to_inst,south,direct,1
cf,,nopre,type2,p1,l1,nopc,b/c,226500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3420.0,CRIF,741,CIB,25-34,to_inst,south,direct,0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,326500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3780.0,CIB,887,CIB,55-64,to_inst,north,direct,0
cf,Male,pre,type3,p1,l1,nopc,nob/c,146500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3480.0,CIB,843,CIB,45-54,to_inst,north,direct,0
,Joint,nopre,type1,p4,l1,nopc,nob/c,296500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10500.0,CRIF,761,EXP,45-54,to_inst,north,direct,0
cf,Female,nopre,type2,p3,l1,nopc,b/c,86500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1500.0,EXP,793,CIB,>74,to_inst,north,direct,0
cf,Joint,nopre,type2,p3,l1,nopc,b/c,236500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4260.0,CRIF,639,EXP,65-74,to_inst,central,direct,1
cf,,pre,type1,p1,l1,nopc,nob/c,476500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,11160.0,CRIF,690,CIB,45-54,to_inst,south,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,186500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2220.0,EQUI,584,EXP,>74,to_inst,north,direct,1
cf,,nopre,type1,p3,l1,nopc,nob/c,266500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7920.0,CRIF,775,CIB,55-64,to_inst,south,direct,0
cf,Female,nopre,type1,p3,l2,nopc,nob/c,326500,300.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,4020.0,EQUI,768,EXP,45-54,not_inst,south,direct,1
cf,Male,nopre,type1,p4,l1,nopc,nob/c,196500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5100.0,CIB,890,EXP,65-74,to_inst,north,direct,0
ncf,Joint,pre,type1,p4,l1,nopc,nob/c,776500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,14760.0,CRIF,709,EXP,45-54,not_inst,south,direct,1
cf,,nopre,type1,p4,l1,nopc,nob/c,146500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8100.0,EXP,651,EXP,45-54,to_inst,south,direct,0
cf,Joint,nopre,type2,p1,l1,nopc,b/c,566500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10440.0,CRIF,764,EXP,45-54,not_inst,north,direct,0
cf,,nopre,type1,p4,l1,nopc,nob/c,216500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6600.0,CIB,589,CIB,55-64,to_inst,south,direct,0
cf,,nopre,type1,p4,l1,nopc,nob/c,256500,180.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,20520.0,CIB,550,EXP,35-44,to_inst,south,direct,0
cf,Joint,nopre,type2,p4,l1,nopc,b/c,656500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,,CRIF,668,EXP,45-54,not_inst,north,direct,1
,Male,nopre,type1,p3,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4200.0,EXP,817,EXP,55-64,to_inst,north,direct,0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,286500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,5760.0,CIB,654,CIB,45-54,to_inst,north,direct,0
ncf,,pre,type1,p1,l1,nopc,nob/c,166500,324.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,9480.0,CRIF,844,EXP,35-44,to_inst,south,direct,0
cf,Joint,pre,type1,p3,l1,nopc,nob/c,426500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9300.0,EXP,692,EXP,45-54,not_inst,north,direct,0
cf,,pre,type2,p3,l1,nopc,b/c,656500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3000.0,EXP,573,EXP,65-74,not_inst,south,direct,1
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,356500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,13740.0,CIB,514,EXP,25-34,not_inst,south,direct,0
ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,756500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,22740.0,EXP,637,EXP,45-54,not_inst,south,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,246500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5040.0,CRIF,836,CIB,25-34,to_inst,north,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,406500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,4620.0,EXP,569,EXP,55-64,not_inst,south,direct,1
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,476500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,15060.0,CRIF,610,EXP,45-54,not_inst,south,direct,0
cf,,nopre,type1,p3,l1,nopc,nob/c,666500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8760.0,CRIF,778,EXP,45-54,to_inst,south,direct,0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,256500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,12960.0,CIB,795,EXP,55-64,to_inst,north,direct,0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,116500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,4080.0,EQUI,549,EXP,55-64,to_inst,north,direct,1
cf,Female,nopre,type1,p4,l1,nopc,nob/c,256500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4140.0,CIB,651,CIB,45-54,not_inst,north,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,626500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5640.0,EXP,865,CIB,45-54,not_inst,north,direct,0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,476500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7440.0,CRIF,827,EXP,35-44,not_inst,north,direct,0
cf,Joint,nopre,type2,p4,l1,nopc,b/c,246500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5940.0,EXP,842,EXP,45-54,to_inst,north,direct,0
cf,Male,pre,type3,p3,l1,nopc,nob/c,156500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3120.0,CRIF,654,CIB,65-74,to_inst,north,direct,0
cf,,nopre,type1,p2,l1,opc,nob/c,256500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,3840.0,EXP,537,EXP,65-74,to_inst,south,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,386500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,23700.0,EXP,583,EXP,35-44,not_inst,south,direct,0
cf,,nopre,type1,p1,l1,nopc,nob/c,676500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8700.0,EXP,595,CIB,35-44,not_inst,south,direct,0
cf,Female,nopre,type1,p2,l1,nopc,nob/c,106500,180.0,not_neg,int_only,not_lpsm,sb,sr,home,1U,4620.0,EQUI,500,EXP,65-74,to_inst,north,direct,1
cf,,nopre,type2,p1,l1,nopc,b/c,76500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1680.0,EXP,648,CIB,25-34,to_inst,south,direct,0
cf,Female,nopre,type2,p3,l1,nopc,b/c,326500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3720.0,CIB,710,CIB,35-44,to_inst,north,direct,1
cf,,nopre,type2,p4,l1,nopc,b/c,376500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,CRIF,733,CIB,45-54,to_inst,south,direct,0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,206500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,8400.0,CRIF,703,EXP,25-34,not_inst,north,direct,0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,476500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6360.0,CIB,523,CIB,65-74,not_inst,north,direct,0
ncf,,nopre,type1,p3,l1,nopc,nob/c,356500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6180.0,CIB,674,CIB,35-44,to_inst,south,direct,0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,176500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6120.0,CRIF,893,CIB,45-54,to_inst,north,direct,0
cf,Female,nopre,type2,p4,l1,nopc,b/c,326500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5400.0,EQUI,508,EXP,<25,not_inst,south,direct,1
cf,Female,pre,type1,p3,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5700.0,CRIF,697,CIB,35-44,not_inst,south,direct,0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,286500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,6840.0,CRIF,736,EXP,25-34,to_inst,north,direct,0
cf,,nopre,type1,p3,l1,nopc,nob/c,216500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,10020.0,EQUI,724,EXP,55-64,to_inst,south,direct,1
cf,,nopre,type1,p4,l1,nopc,nob/c,156500,324.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3720.0,CIB,869,EXP,65-74,to_inst,south,direct,0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,226500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,5100.0,EXP,863,EXP,55-64,to_inst,north,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,556500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,12720.0,CIB,638,CIB,35-44,not_inst,north,direct,0
cf,,nopre,type1,p4,l1,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3720.0,CIB,877,CIB,25-34,to_inst,south,direct,0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,406500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4800.0,EXP,668,EXP,55-64,not_inst,north,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,646500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10920.0,EXP,765,EXP,25-34,not_inst,central,direct,0
cf,Joint,nopre,type1,p4,l2,nopc,nob/c,426500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8160.0,EXP,559,EXP,35-44,to_inst,north,direct,0
cf,,nopre,type1,p3,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2400.0,CIB,687,EXP,65-74,to_inst,south,direct,0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,416500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,6540.0,CRIF,613,CIB,45-54,not_inst,south,direct,0
cf,,nopre,type3,p4,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,551,CIB,65-74,to_inst,south,direct,0
ncf,Joint,pre,type1,p3,l1,nopc,nob/c,756500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,17880.0,CRIF,669,EXP,45-54,to_inst,north,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,676500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6780.0,EXP,745,CIB,25-34,not_inst,south,direct,0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,86500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,1260.0,CIB,772,EXP,55-64,not_inst,north,direct,1
cf,Male,nopre,type1,p3,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,18780.0,EXP,813,CIB,55-64,not_inst,south,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,360.0,neg_amm,int_only,not_lpsm,sb,pr,home,2U,5700.0,CIB,620,EXP,35-44,not_inst,south,direct,0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,CRIF,514,CIB,35-44,to_inst,north,direct,0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,446500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4680.0,CIB,735,EXP,45-54,not_inst,north,direct,0
cf,,nopre,type1,p4,l1,nopc,nob/c,376500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,6000.0,CIB,686,CIB,65-74,to_inst,south,direct,1
cf,Male,nopre,type1,p4,l1,nopc,nob/c,356500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5280.0,CRIF,566,CIB,55-64,not_inst,north,direct,0
cf,Joint,nopre,type3,p3,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5580.0,CRIF,624,EXP,35-44,to_inst,north,direct,0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,436500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10740.0,CIB,632,EXP,35-44,not_inst,south,direct,0
cf,Joint,nopre,type2,p1,l2,nopc,b/c,206500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2580.0,CIB,615,EXP,<25,to_inst,south,direct,1
cf,Female,nopre,type2,p1,l1,nopc,b/c,76500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1860.0,EXP,785,CIB,<25,to_inst,north,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,116500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7980.0,CIB,624,CIB,45-54,to_inst,north,direct,0
cf,Female,nopre,type2,p3,l1,nopc,b/c,316500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3000.0,CRIF,832,CIB,35-44,to_inst,north,direct,0
cf,,pre,type1,p4,l1,nopc,nob/c,256500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6480.0,EQUI,855,EXP,35-44,to_inst,south,direct,1
ncf,Male,nopre,type1,p4,l1,nopc,nob/c,726500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,11340.0,CRIF,543,CIB,25-34,to_inst,north,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,406500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6960.0,EXP,721,CIB,45-54,not_inst,south,direct,0
cf,Female,nopre,type2,p1,l1,nopc,b/c,96500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1800.0,CRIF,829,CIB,35-44,to_inst,north,direct,0
cf,Female,nopre,type1,p3,l2,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8880.0,CRIF,655,CIB,55-64,not_inst,north,direct,0
cf,Joint,nopre,type2,p3,l1,nopc,b/c,356500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,8280.0,CRIF,721,EXP,65-74,to_inst,central,direct,0
cf,,nopre,type1,p4,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,sb,sr,home,1U,8580.0,CRIF,608,EXP,65-74,to_inst,south,direct,0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,326500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5040.0,CIB,804,CIB,35-44,not_inst,north,direct,0
ncf,Female,nopre,type1,p2,l1,nopc,nob/c,106500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2040.0,EXP,882,CIB,65-74,to_inst,north,direct,0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,516500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,4500.0,EXP,640,CIB,55-64,not_inst,north,direct,1
,Male,nopre,type2,p3,l1,nopc,b/c,106500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,1260.0,EXP,884,CIB,65-74,to_inst,north,direct,1
cf,,pre,type1,p3,l1,nopc,nob/c,216500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2580.0,CRIF,643,CIB,55-64,to_inst,south,direct,0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,296500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4320.0,CRIF,681,CIB,65-74,not_inst,north,direct,0
cf,,nopre,type1,p3,l1,nopc,nob/c,436500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,4680.0,CIB,636,CIB,55-64,to_inst,south,direct,0
cf,Male,nopre,type3,p4,l1,nopc,nob/c,416500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,579,CIB,45-54,to_inst,south,direct,0
cf,Female,nopre,type1,p3,l2,nopc,nob/c,126500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4860.0,EXP,646,CIB,35-44,to_inst,north,direct,0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,656500,360.0,neg_amm,int_only,not_lpsm,sb,pr,home,1U,6060.0,EXP,739,CIB,35-44,not_inst,north,direct,0
cf,,nopre,type1,p4,l1,nopc,nob/c,176500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3180.0,EXP,524,CIB,55-64,to_inst,south,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,196500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,4200.0,CRIF,877,EXP,65-74,to_inst,south,direct,0
ncf,Joint,pre,type1,p1,l1,nopc,nob/c,436500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4740.0,CIB,894,EXP,45-54,not_inst,north,direct,0
